# Source: Fig 3 from https://doi.org/10.1021/ma002105s		
# N	gamma	gamma error
0	1.676798298	0.019902217
140	1.596080772	0.015008229
277	1.532330039	0.014680994
432	1.477050589	0.01957789
679	1.403080951	0.020229452
1127	1.342630349	0.01892342
1290	1.328447798	0.019902217
1694	1.396589553	0.025122471
1876	1.439484145	0.019902217
2042	1.629867378	0.02512344
