#N	gamma (dyn/cm)	gamma error (dyn/cm)
0	30.73966307	0.291735297
140	29.19373123	0.297245906
277	27.14688499	0.39632182
432	26.77352001	0.297245906
679	25.42091367	0.297251962
1127	27.83465749	0.48990529
1290	28.22096938	0.500914398
1876	28.70895504	0.396327875
2042	29.74482245	0.396327875
